a,b,k,f_coefs,test_name,alg,time
1,1000,745,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023102760314941406
1,100,746,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,746,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002200603485107422
1,1000,746,"[5, -1, 1, -5, -3, 3]",big b,3,0.0032248497009277344
1,1000,746,"[5, -1, 1, -5, -3, 3]",big b,4,0.0007529258728027344
1,100,747,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004138946533203125
1,100,747,"[5, -1, 1, -5, -3, 3]",normal,4,0.00029087066650390625
1,1000,747,"[5, -1, 1, -5, -3, 3]",big b,3,0.0022432804107666016
1,1000,747,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025844573974609375
1,100,748,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013327598571777344
1,100,748,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022125244140625
1,1000,748,"[5, -1, 1, -5, -3, 3]",big b,3,0.001199960708618164
1,1000,748,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002262592315673828
1,100,749,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001316070556640625
1,100,749,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002262592315673828
1,1000,749,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012390613555908203
1,1000,749,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022864341735839844
1,100,750,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,750,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002200603485107422
1,1000,750,"[5, -1, 1, -5, -3, 3]",big b,3,0.002328157424926758
1,1000,750,"[5, -1, 1, -5, -3, 3]",big b,4,0.0005781650543212891
1,100,751,"[5, -1, 1, -5, -3, 3]",normal,3,0.000133514404296875
1,100,751,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002219676971435547
1,1000,751,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012352466583251953
1,1000,751,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023055076599121094
1,100,752,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,752,"[5, -1, 1, -5, -3, 3]",normal,4,0.00021910667419433594
1,1000,752,"[5, -1, 1, -5, -3, 3]",big b,3,0.0024175643920898438
1,1000,752,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022912025451660156
1,100,753,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001327991485595703
1,100,753,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022077560424804688
1,1000,753,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012254714965820312
1,1000,753,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022649765014648438
1,100,754,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013065338134765625
1,100,754,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002205371856689453
1,1000,754,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012230873107910156
1,1000,754,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022912025451660156
1,100,755,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,755,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002205371856689453
1,1000,755,"[5, -1, 1, -5, -3, 3]",big b,3,0.0017540454864501953
1,1000,755,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002465248107910156
1,100,756,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001342296600341797
1,100,756,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002243518829345703
1,1000,756,"[5, -1, 1, -5, -3, 3]",big b,3,0.001234292984008789
1,1000,756,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022935867309570312
1,100,757,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001316070556640625
1,100,757,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022101402282714844
1,1000,757,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012137889862060547
1,1000,757,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022745132446289062
1,100,758,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,758,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022125244140625
1,1000,758,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012421607971191406
1,1000,758,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023031234741210938
1,100,759,"[5, -1, 1, -5, -3, 3]",normal,3,0.000133514404296875
1,100,759,"[5, -1, 1, -5, -3, 3]",normal,4,0.0007076263427734375
1,1000,759,"[5, -1, 1, -5, -3, 3]",big b,3,0.002578258514404297
1,1000,759,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002636909484863281
1,100,760,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013637542724609375
1,100,760,"[5, -1, 1, -5, -3, 3]",normal,4,0.0004904270172119141
1,1000,760,"[5, -1, 1, -5, -3, 3]",big b,3,0.00390625
1,1000,760,"[5, -1, 1, -5, -3, 3]",big b,4,0.00026917457580566406
1,100,761,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013446807861328125
1,100,761,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022649765014648438
1,1000,761,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012388229370117188
1,1000,761,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002288818359375
1,100,762,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013256072998046875
1,100,762,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022268295288085938
1,1000,762,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012247562408447266
1,1000,762,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023126602172851562
1,100,763,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013113021850585938
1,100,763,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022411346435546875
1,1000,763,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012118816375732422
1,1000,763,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002281665802001953
1,100,764,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,764,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002238750457763672
1,1000,764,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012240409851074219
1,1000,764,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023126602172851562
1,100,765,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001742839813232422
1,100,765,"[5, -1, 1, -5, -3, 3]",normal,4,0.00027823448181152344
1,1000,765,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012073516845703125
1,1000,765,"[5, -1, 1, -5, -3, 3]",big b,4,0.00026106834411621094
1,100,766,"[5, -1, 1, -5, -3, 3]",normal,3,0.00044226646423339844
1,100,766,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002510547637939453
1,1000,766,"[5, -1, 1, -5, -3, 3]",big b,3,0.001260995864868164
1,1000,766,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023102760314941406
1,100,767,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013136863708496094
1,100,767,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022530555725097656
1,1000,767,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013048648834228516
1,1000,767,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025081634521484375
1,100,768,"[5, -1, 1, -5, -3, 3]",normal,3,0.000133514404296875
1,100,768,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022721290588378906
1,1000,768,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012390613555908203
1,1000,768,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023293495178222656
1,100,769,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010776519775390625
1,100,769,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002276897430419922
1,1000,769,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012137889862060547
1,1000,769,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002300739288330078
1,100,770,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,770,"[5, -1, 1, -5, -3, 3]",normal,4,0.00022411346435546875
1,1000,770,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012159347534179688
1,1000,770,"[5, -1, 1, -5, -3, 3]",big b,4,0.00032448768615722656
1,100,771,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010848045349121094
1,100,771,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002067089080810547
1,1000,771,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011773109436035156
1,1000,771,"[5, -1, 1, -5, -3, 3]",big b,4,0.00020742416381835938
1,100,772,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,772,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020122528076171875
1,1000,772,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012004375457763672
1,1000,772,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021004676818847656
1,100,773,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010776519775390625
1,100,773,"[5, -1, 1, -5, -3, 3]",normal,4,0.000202178955078125
1,1000,773,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012025833129882812
1,1000,773,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021386146545410156
1,100,774,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013446807861328125
1,100,774,"[5, -1, 1, -5, -3, 3]",normal,4,0.00030517578125
1,1000,774,"[5, -1, 1, -5, -3, 3]",big b,3,0.00504612922668457
1,1000,774,"[5, -1, 1, -5, -3, 3]",big b,4,0.0005223751068115234
1,100,775,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001747608184814453
1,100,775,"[5, -1, 1, -5, -3, 3]",normal,4,0.00021696090698242188
1,1000,775,"[5, -1, 1, -5, -3, 3]",big b,3,0.001180410385131836
1,1000,775,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021195411682128906
1,100,776,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004448890686035156
1,100,776,"[5, -1, 1, -5, -3, 3]",normal,4,0.0008525848388671875
1,1000,776,"[5, -1, 1, -5, -3, 3]",big b,3,0.001201629638671875
1,1000,776,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002105236053466797
1,100,777,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,777,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020241737365722656
1,1000,777,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011739730834960938
1,1000,777,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002086162567138672
1,100,778,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004425048828125
1,100,778,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020313262939453125
1,1000,778,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011832714080810547
1,1000,778,"[5, -1, 1, -5, -3, 3]",big b,4,0.000209808349609375
1,100,779,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,779,"[5, -1, 1, -5, -3, 3]",normal,4,0.0007946491241455078
1,1000,779,"[5, -1, 1, -5, -3, 3]",big b,3,0.001504659652709961
1,1000,779,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002162456512451172
1,100,780,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,780,"[5, -1, 1, -5, -3, 3]",normal,4,0.0005822181701660156
1,1000,780,"[5, -1, 1, -5, -3, 3]",big b,3,0.003245115280151367
1,1000,780,"[5, -1, 1, -5, -3, 3]",big b,4,0.0007333755493164062
1,100,781,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010776519775390625
1,100,781,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020551681518554688
1,1000,781,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011746883392333984
1,1000,781,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021004676818847656
1,100,782,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,782,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020360946655273438
1,1000,782,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011911392211914062
1,1000,782,"[5, -1, 1, -5, -3, 3]",big b,4,0.00020933151245117188
1,100,783,"[5, -1, 1, -5, -3, 3]",normal,3,0.0002219676971435547
1,100,783,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020623207092285156
1,1000,783,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011744499206542969
1,1000,783,"[5, -1, 1, -5, -3, 3]",big b,4,0.00020813941955566406
1,100,784,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,784,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002040863037109375
1,1000,784,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011746883392333984
1,1000,784,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002593994140625
1,100,785,"[5, -1, 1, -5, -3, 3]",normal,3,0.000354766845703125
1,100,785,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002884864807128906
1,1000,785,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013051033020019531
1,1000,785,"[5, -1, 1, -5, -3, 3]",big b,4,0.0007801055908203125
1,100,786,"[5, -1, 1, -5, -3, 3]",normal,3,0.00014328956604003906
1,100,786,"[5, -1, 1, -5, -3, 3]",normal,4,0.0003676414489746094
1,1000,786,"[5, -1, 1, -5, -3, 3]",big b,3,0.002587556838989258
1,1000,786,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022029876708984375
1,100,787,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,787,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020599365234375
1,1000,787,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011758804321289062
1,1000,787,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021147727966308594
1,100,788,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004265308380126953
1,100,788,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020599365234375
1,1000,788,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011742115020751953
1,1000,788,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021004676818847656
1,100,789,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,789,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002052783966064453
1,1000,789,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012199878692626953
1,1000,789,"[5, -1, 1, -5, -3, 3]",big b,4,0.0006313323974609375
1,100,790,"[5, -1, 1, -5, -3, 3]",normal,3,0.00043082237243652344
1,100,790,"[5, -1, 1, -5, -3, 3]",normal,4,0.0008797645568847656
1,1000,790,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011889934539794922
1,1000,790,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002162456512451172
1,100,791,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,791,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020647048950195312
1,1000,791,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011913776397705078
1,1000,791,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021338462829589844
1,100,792,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,792,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020647048950195312
1,1000,792,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011746883392333984
1,1000,792,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021147727966308594
1,100,793,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,793,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020694732666015625
1,1000,793,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012035369873046875
1,1000,793,"[5, -1, 1, -5, -3, 3]",big b,4,0.0003674030303955078
1,100,794,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,794,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020694732666015625
1,1000,794,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011739730834960938
1,1000,794,"[5, -1, 1, -5, -3, 3]",big b,4,0.0008871555328369141
1,100,795,"[5, -1, 1, -5, -3, 3]",normal,3,0.000164031982421875
1,100,795,"[5, -1, 1, -5, -3, 3]",normal,4,0.0008196830749511719
1,1000,795,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012030601501464844
1,1000,795,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021195411682128906
1,100,796,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010609626770019531
1,100,796,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020384788513183594
1,1000,796,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011742115020751953
1,1000,796,"[5, -1, 1, -5, -3, 3]",big b,4,0.00020885467529296875
1,100,797,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010561943054199219
1,100,797,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020265579223632812
1,1000,797,"[5, -1, 1, -5, -3, 3]",big b,3,0.001188516616821289
1,1000,797,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002124309539794922
1,100,798,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010585784912109375
1,100,798,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002028942108154297
1,1000,798,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011756420135498047
1,1000,798,"[5, -1, 1, -5, -3, 3]",big b,4,0.000209808349609375
1,100,799,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010824203491210938
1,100,799,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020360946655273438
1,1000,799,"[5, -1, 1, -5, -3, 3]",big b,3,0.0016722679138183594
1,1000,799,"[5, -1, 1, -5, -3, 3]",big b,4,0.00024819374084472656
1,100,800,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001285076141357422
1,100,800,"[5, -1, 1, -5, -3, 3]",normal,4,0.0005781650543212891
1,1000,800,"[5, -1, 1, -5, -3, 3]",big b,3,0.0015211105346679688
1,1000,800,"[5, -1, 1, -5, -3, 3]",big b,4,0.00036835670471191406
1,100,801,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010752677917480469
1,100,801,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020456314086914062
1,1000,801,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012183189392089844
1,1000,801,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002143383026123047
1,100,802,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010609626770019531
1,100,802,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002048015594482422
1,1000,802,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011997222900390625
1,1000,802,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021338462829589844
1,100,803,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,803,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020384788513183594
1,1000,803,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012049674987792969
1,1000,803,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021338462829589844
1,100,804,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010728836059570312
1,100,804,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020503997802734375
1,1000,804,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011737346649169922
1,1000,804,"[5, -1, 1, -5, -3, 3]",big b,4,0.00021004676818847656
1,100,805,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010609626770019531
1,100,805,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020384788513183594
1,1000,805,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011720657348632812
1,1000,805,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022339820861816406
1,100,806,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010585784912109375
1,100,806,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002052783966064453
1,1000,806,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012211799621582031
1,1000,806,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002856254577636719
1,100,807,"[5, -1, 1, -5, -3, 3]",normal,3,0.00019598007202148438
1,100,807,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002505779266357422
1,1000,807,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012319087982177734
1,1000,807,"[5, -1, 1, -5, -3, 3]",big b,4,0.000377655029296875
1,100,808,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001316070556640625
1,100,808,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002334117889404297
1,1000,808,"[5, -1, 1, -5, -3, 3]",big b,3,0.001211404800415039
1,1000,808,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023889541625976562
1,100,809,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013113021850585938
1,100,809,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023221969604492188
1,1000,809,"[5, -1, 1, -5, -3, 3]",big b,3,0.001226663589477539
1,1000,809,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023937225341796875
1,100,810,"[5, -1, 1, -5, -3, 3]",normal,3,0.00016927719116210938
1,100,810,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002357959747314453
1,1000,810,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012273788452148438
1,1000,810,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002396106719970703
1,100,811,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,811,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002338886260986328
1,1000,811,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012090206146240234
1,1000,811,"[5, -1, 1, -5, -3, 3]",big b,4,0.00023937225341796875
1,100,812,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,812,"[5, -1, 1, -5, -3, 3]",normal,4,0.0006625652313232422
1,1000,812,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012645721435546875
1,1000,812,"[5, -1, 1, -5, -3, 3]",big b,4,0.0006749629974365234
1,100,813,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004439353942871094
1,100,813,"[5, -1, 1, -5, -3, 3]",normal,4,0.00025534629821777344
1,1000,813,"[5, -1, 1, -5, -3, 3]",big b,3,0.0023839473724365234
1,1000,813,"[5, -1, 1, -5, -3, 3]",big b,4,0.0004429817199707031
1,100,814,"[5, -1, 1, -5, -3, 3]",normal,3,0.00021314620971679688
1,100,814,"[5, -1, 1, -5, -3, 3]",normal,4,0.00024628639221191406
1,1000,814,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012404918670654297
1,1000,814,"[5, -1, 1, -5, -3, 3]",big b,4,0.0005471706390380859
1,100,815,"[5, -1, 1, -5, -3, 3]",normal,3,0.00014400482177734375
1,100,815,"[5, -1, 1, -5, -3, 3]",normal,4,0.0007655620574951172
1,1000,815,"[5, -1, 1, -5, -3, 3]",big b,3,0.0020346641540527344
1,1000,815,"[5, -1, 1, -5, -3, 3]",big b,4,0.0006275177001953125
1,100,816,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013327598571777344
1,100,816,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023651123046875
1,1000,816,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013570785522460938
1,1000,816,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025916099548339844
1,100,817,"[5, -1, 1, -5, -3, 3]",normal,3,0.00036716461181640625
1,100,817,"[5, -1, 1, -5, -3, 3]",normal,4,0.0008907318115234375
1,1000,817,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011925697326660156
1,1000,817,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002460479736328125
1,100,818,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013136863708496094
1,100,818,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002357959747314453
1,1000,818,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012307167053222656
1,1000,818,"[5, -1, 1, -5, -3, 3]",big b,4,0.00024080276489257812
1,100,819,"[5, -1, 1, -5, -3, 3]",normal,3,0.0003399848937988281
1,100,819,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002636909484863281
1,1000,819,"[5, -1, 1, -5, -3, 3]",big b,3,0.001219034194946289
1,1000,819,"[5, -1, 1, -5, -3, 3]",big b,4,0.00024318695068359375
1,100,820,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013136863708496094
1,100,820,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023555755615234375
1,1000,820,"[5, -1, 1, -5, -3, 3]",big b,3,0.00119781494140625
1,1000,820,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002415180206298828
1,100,821,"[5, -1, 1, -5, -3, 3]",normal,3,0.0003383159637451172
1,100,821,"[5, -1, 1, -5, -3, 3]",normal,4,0.00026297569274902344
1,1000,821,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012125968933105469
1,1000,821,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002429485321044922
1,100,822,"[5, -1, 1, -5, -3, 3]",normal,3,0.00019288063049316406
1,100,822,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002593994140625
1,1000,822,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012090206146240234
1,1000,822,"[5, -1, 1, -5, -3, 3]",big b,4,0.0007970333099365234
1,100,823,"[5, -1, 1, -5, -3, 3]",normal,3,0.00014638900756835938
1,100,823,"[5, -1, 1, -5, -3, 3]",normal,4,0.0005037784576416016
1,1000,823,"[5, -1, 1, -5, -3, 3]",big b,3,0.001220703125
1,1000,823,"[5, -1, 1, -5, -3, 3]",big b,4,0.0003066062927246094
1,100,824,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001327991485595703
1,100,824,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002377033233642578
1,1000,824,"[5, -1, 1, -5, -3, 3]",big b,3,0.001211404800415039
1,1000,824,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002429485321044922
1,100,825,"[5, -1, 1, -5, -3, 3]",normal,3,0.00032973289489746094
1,100,825,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002987384796142578
1,1000,825,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012166500091552734
1,1000,825,"[5, -1, 1, -5, -3, 3]",big b,4,0.00024318695068359375
1,100,826,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,826,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023698806762695312
1,1000,826,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011987686157226562
1,1000,826,"[5, -1, 1, -5, -3, 3]",big b,4,0.00024318695068359375
1,100,827,"[5, -1, 1, -5, -3, 3]",normal,3,0.00035119056701660156
1,100,827,"[5, -1, 1, -5, -3, 3]",normal,4,0.0004532337188720703
1,1000,827,"[5, -1, 1, -5, -3, 3]",big b,3,0.0026187896728515625
1,1000,827,"[5, -1, 1, -5, -3, 3]",big b,4,0.00028824806213378906
1,100,828,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013518333435058594
1,100,828,"[5, -1, 1, -5, -3, 3]",normal,4,0.00024008750915527344
1,1000,828,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013608932495117188
1,1000,828,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002472400665283203
1,100,829,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001316070556640625
1,100,829,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023794174194335938
1,1000,829,"[5, -1, 1, -5, -3, 3]",big b,3,0.001226663589477539
1,1000,829,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002434253692626953
